"iid"	"type"	"id"	"name"
"654"	"0"	"IHGB,DL81.2"	"<i>Instituto Histórico e Geográfico Brasileiro</i> (Rio de Janeiro, Brazil) Lata 81, pasta 2, Vários documentos relativos ao governo do reino de Angola (1677-1797)"
"655"	"0"	"IHGB,DL82.1"	"<i>Instituto Histórico e Geográfico Brasileiro</i> (Rio de Janeiro, Brazil) Lata 82, pasta 1, Vários ofícios sobre negócios do reino de Angola (1797-1828)"
"656"	"0"	"IHGB,DL1132.5"	"<i>Instituto Histórico e Geográfico Brasileiro</i> (Rio de Janeiro, Brazil) Lata 1132, pasta 5, Ofícios do desembargador fiscal, Manuel Pinto Coelho, ao Ministro da Marinha, Conde das Galveias (1811)"
"657"	"0"	"ACSCD"	"<i>Arquivo do Convento de Santa Clara do Desterro</i> (Salvador da Bahia, Brazil)"
"658"	"0"	"AHMS"	"<i>Arquivo Histórico Municipal de Salvador</i> (Salvador da Bahia, Brazil)"
"659"	"0"	"APEB"	"<i>Arquivo Público do Estado da Bahia</i> (Salvador da Bahia, Brazil)"
"660"	"0"	"APEB, inv"	"<i>Arquivo Público do Estado da Bahia</i> (Salvador da Bahia, Brazil) Inventário post-mortem"
"661"	"0"	"APEB, LN"	"<i>Arquivo Público do Estado da Bahia</i> (Salvador da Bahia, Brazil) Livros de Notas"
"662"	"0"	"APEB, OR"	"<i>Arquivo Público do Estado da Bahia</i> (Salvador da Bahia, Brazil) Ordens régias"
"664"	"0"	"SEPLAN, MA"	"<i>Secretaria de Estado de Planejamento, Orçamento e Gestão</i> (São Luís do Maranhão, Brazil) Livro de termo de visita da saúde de São Luís"
"665"	"0"	"AGN"	"<i>Archivo General de la Nación</i> (Bogotá, Colombia)"
"666"	"0"	"ANSOM"	"<i>Archives Nationales, Section d’Outre-mer</i> (Aix-en-Provence, France)"
"667"	"0"	"ACM"	"<i>Archives Charente-Maritime</i> (La Rochelle, France)"
"668"	"0"	"ADLA"	"<i>Archives Départementales Loire-Atlantique</i> (Nantes, France)"
"669"	"0"	"GStA Rep.65"	"<i>Geheimes Staatsarchiv Preußischer Kulturbesitz</i> (Berlin, Germany) I. HA GR Rep.65, Marine und Afrikanische Kompanie-Sachen"
"670"	"0"	"AHM"	"<i>Arquivo Histórico de Moçambique</i> (Maputo, Mozambique)"
"671"	"0"	"GAA,NA"	"<i>Stadsarchief</i> (Amsterdam, Netherlands) Notarieel Archief"
"672"	"0"	"ARA,Aanwinsten"	"<i>Nationaal Archief</i> (The Hague, Netherlands) Aanwinsten"
"673"	"0"	"ARA,Spiegel"	"<i>Nationaal Archief</i> (The Hague, Netherlands) Archief Van der Spiegel"
"675"	"0"	"ARA,OWIC"	"<i>Nationaal Archief</i> (The Hague, Netherlands) Eerste West-Indische Compagnie"
"676"	"0"	"ARA,HH"	"<i>Nationaal Archief</i> (The Hague, Netherlands) Hof van Holland"
"677"	"0"	"ARA,NBKG"	"<i>Nationaal Archief</i> (The Hague, Netherlands) Nederlandse Bezittingen ter Kuste van Guiné"
"678"	"0"	"ARA,SG"	"<i>Nationaal Archief</i> (The Hague, Netherlands) Staten-Generaal"
"679"	"0"	"ARA,WIC"	"<i>Nationaal Archief</i> (The Hague, Netherlands) Tweede West-Indische Compagnie"
"680"	"0"	"RUL,BPL937"	"<i>Rijksuniversiteit Leiden</i> (Leiden, Netherlands) Bibliothecae Publicae Latini, 937, Memoriën betreffende de O.-I. Compagnie en haren handel op de Kust van Guinea en de bevoegdheid der Engelschen en Portugeezen (1767-1773)"
"681"	"0"	"VerheyeCitters"	"<i>Zeeuws Archief</i> (Middelburg, Netherlands) Collectie Verheye-Citters"
"682"	"0"	"MCC"	"<i>Zeeuws Archief</i> (Middelburg, Netherlands) Middelburgsche Commercie Compagnie"
"683"	"0"	"GAR,Coopstad&Rochussen"	"<i>Gemeentearchief Rotterdam</i> (Rotterdam, Netherlands) De archieven van de firma’s Coopstad & Rochussen, 1734-1777"
"684"	"0"	"Calabar Museum"	"<i>Calabar Museum</i> (Calabar, Nigeria)"
"685"	"0"	"AGAL"	"<i>Arquivo Geral da Alfândega de Lisboa</i> (Lisbon, Portugal)"
"686"	"0"	"AHMOP"	"<i>Arquivo Histórico do Ministério das Obras Públicas</i> (Lisbon, Portugal)"
"687"	"0"	"AHU"	"<i>Arquivo Histórico Ultramarino</i> (Lisbon, Portugal)"
"688"	"0"	"AHU,ACL,CU"	"<i>Arquivo Histórico Ultramarino</i> (Lisbon, Portugal) Arquivo Central, Conselho Ultramarino"
"689"	"0"	"AHU,ACL,N, Maranhão"	"<i>Arquivo Histórico Ultramarino</i> (Lisbon, Portugal) Arquivo Central, Maranhão"
"690"	"0"	"ATC"	"<i>Arquivo do Tribunal das Contas</i> (Lisbon, Portugal)"
"691"	"0"	"Ajuda"	"<i>Biblioteca de Ajuda</i> (Lisbon, Portugal)"
"692"	"0"	"BNL"	"<i>Biblioteca Nacional de Portugal, Reservados</i> (Lisbon, Portugal)"
"693"	"0"	"ANTT,ALCI"	"<i>Instituto dos Arquivos Nacionais/Torre do Tombo</i> (Lisbon, Portugal) Alfândega de Lisboa, Casa da India"
"694"	"0"	"ANTT,AHMF,CGGPM"	"<i>Instituto dos Arquivos Nacionais/Torre do Tombo</i> (Lisbon, Portugal) Arquivo Histórico do Ministério das Finanças, Companhia Geral de Grão-Pará e Maranhão"
"695"	"0"	"ANTT,AHMF,CGPP"	"<i>Instituto dos Arquivos Nacionais/Torre do Tombo</i> (Lisbon, Portugal) Arquivo Histórico do Ministério das Finanças, Companhia Geral de Pernambuco e Paraíba"
"696"	"0"	"ANTT,CF"	"<i>Instituto dos Arquivos Nacionais/Torre do Tombo</i> (Lisbon, Portugal) Conselho da Fazenda"
"697"	"0"	"ANTT,CC"	"<i>Instituto dos Arquivos Nacionais/Torre do Tombo</i> (Lisbon, Portugal) Corpo Cronológico"
"698"	"0"	"ANTT,DNE"	"<i>Instituto dos Arquivos Nacionais/Torre do Tombo</i> (Lisbon, Portugal) Documentos dos Negócios Estrangeiros"
"699"	"0"	"ANTT,FF,JIM"	"<i>Instituto dos Arquivos Nacionais/Torre do Tombo</i> (Lisbon, Portugal) Feitos Findos, Juizo da Índia e Mina"
"700"	"0"	"ANTT,JC"	"<i>Instituto dos Arquivos Nacionais/Torre do Tombo</i> (Lisbon, Portugal) Junta do Comércio"
"701"	"0"	"ANTT,JT"	"<i>Instituto dos Arquivos Nacionais/Torre do Tombo</i> (Lisbon, Portugal) Junta do Tabaco"
"702"	"0"	"ANTT,MNE"	"<i>Instituto dos Arquivos Nacionais/Torre do Tombo</i> (Lisbon, Portugal) Ministério de Negócios Estrangeiros"
"703"	"0"	"ANTT,MsBrasil"	"<i>Instituto dos Arquivos Nacionais/Torre do Tombo</i> (Lisbon, Portugal) Manuscritos do Brasil"
"704"	"0"	"Frei Bartolomeu"	"<i>Arquivo da Casa de Cadaval</i> (Muge, Portugal) Códice 826, M-VI-32, “Memoria Chorografica da Província ou Capitania de Mossambique na Costa d’Africa Oriental conforme o estado em que se achava no anno de 1822, [de Fr. Bartolomeu dos Mártires]”"
"705"	"0"	"AGPR"	"<i>Archivo General de Puerto Rico</i> (San Juan, Puerto Rico)"
"706"	"0"	"AHNM"	"<i>Archivo Histórico Nacional</i> (Madrid, Spain)"
"707"	"0"	"AGI"	"<i>Archivo General de Indias</i> (Seville, Spain)"
"708"	"0"	"AGS, CJH"	"<i>Archivo General de Simancas</i> (Simancas, Spain) Consejo y Juntas de Hacienda"
"710"	"0"	"BRO, SMV,mr"	"<i>Bristol Record Office</i> (Bristol, UK) Society of Merchant Venturers, Muster Rolls, Wharfage Books"
"711"	"0"	"BRO, SMV/9/3/3"	"<i>Bristol Record Office</i> (Bristol, UK) Society of Merchant Venturers, Sailors’ petitions for relief from the Society of Merchant Venturers"
"712"	"0"	"Hasell Papers"	"<i>Dalemain House</i> (Cumbria, UK) Hasell Family Papers"
"713"	"0"	"Christchurch LHS"	"<i>Christchurch Local History Society Archives</i> (Dorset, UK) Leonard Cocke to Messrs Denniss and Tessell, May 17, 1730"
"714"	"0"	"NAS"	"<i>National Archives of Scotland</i> (Edinburgh, UK)"
"715"	"0"	"NMM"	"<i>National Maritime Museum, Library</i> (Greenwich, UK)"
"716"	"0"	"Wilberforce"	"<i>University of Hull</i> (Hull, UK) Wilberforce Papers"
"717"	"0"	"DTA"	"<i>University of Keele, Archives</i> (Keele, UK) Raymond Richards Collection, Davies-Davenport Papers"
"718"	"0"	"ADM"	"<i>The National Archives</i> (Kew, UK) Admiralty Records"
"719"	"0"	"AO"	"<i>The National Archives</i> (Kew, UK) Audit Office"
"720"	"0"	"BT"	"<i>The National Archives</i> (Kew, UK) Board of Trade"
"721"	"0"	"C"	"<i>The National Archives</i> (Kew, UK) Chancery"
"722"	"0"	"CO"	"<i>The National Archives</i> (Kew, UK) Colonial Office"
"723"	"0"	"EXT"	"<i>The National Archives</i> (Kew, UK) Documents and objects extracted from various record series"
"724"	"0"	"E"	"<i>The National Archives</i> (Kew, UK) Exchequer"
"725"	"0"	"FO"	"<i>The National Archives</i> (Kew, UK) Foreign Office"
"726"	"0"	"HCA"	"<i>The National Archives</i> (Kew, UK) High Court of Admiralty"
"727"	"0"	"PC"	"<i>The National Archives</i> (Kew, UK) Privy Council"
"729"	"0"	"ZHC"	"<i>The National Archives</i> (Kew, UK) Publications of the House of Commons"
"730"	"0"	"PROB"	"<i>The National Archives</i> (Kew, UK) Records of the Prerogative Court of Canterbury"
"731"	"0"	"SP"	"<i>The National Archives</i> (Kew, UK) State Papers"
"732"	"0"	"T"	"<i>The National Archives</i> (Kew, UK) Treasury"
"733"	"0"	"Liverpool Museum, mss 53-34"	"<i>Liverpool Museum, Manuscripts</i> (Liverpool, UK) 53-54, Accounts of “Calveley” and “Eadith”"
"734"	"0"	"Liverpool Museum, mss 71-190-2"	"<i>Liverpool Museum, Manuscripts</i> (Liverpool, UK) 71-190-2, Papers of John Knight"
"735"	"0"	"C&S"	"<i>Liverpool Record Office</i> (Liverpool, UK) 380 MD 33-36, Case and Southworth Papers"
"153"	"1"	"Espelho"	"<i>O Espelho</i>"
"736"	"0"	"Leyland"	"<i>Liverpool Record Office</i> (Liverpool, UK) 387 MD 40-44, Leyland papers, vols. 40-44"
"737"	"0"	"Bostock"	"<i>Liverpool Record Office</i> (Liverpool, UK) 387 MD 54-55, Letterbooks of Robert Bostock"
"738"	"0"	"Roscoe"	"<i>Liverpool Record Office</i> (Liverpool, UK) 920 ROS, Roscoe Letters and Papers, Letters of William Roscoe"
"739"	"0"	"LivRO,942HOL(10)"	"<i>Liverpool Record Office</i> (Liverpool, UK) 942 HOL, Materials towards a History of Liverpool collected by John Holt and Matthew Gregson, vol. 10"
"740"	"0"	"LivRO,Slavery&Privateers"	"<i>Liverpool Record Office</i> (Liverpool, UK) Slavery & Privateers"
"741"	"0"	"TUO"	"<i>Liverpool Record Office</i> (Liverpool, UK) Tuohy Papers"
"742"	"0"	"MMM,LivReg"	"<i>Merseyside Maritime Museum</i> (Liverpool, UK) C/EX/L/2-6, Liverpool Statutory Registers of British Merchant Ships, 1739-1807"
"743"	"0"	"MMM,D/EARLE"	"<i>Merseyside Maritime Museum</i> (Liverpool, UK) D/EARLE, Earle Family and Business Archive, 1644-1930"
"744"	"0"	"MMM,D/DAV"	"<i>Merseyside Maritime Museum</i> (Liverpool, UK) D/DAV, William Davenport Archives, 1747-1794"
"745"	"0"	"MMM,DX/170"	"<i>Merseyside Maritime Museum</i> (Liverpool, UK) DX/170, Correspondence relating to the slaver Kitty’s Amelia, 1804-1806"
"746"	"0"	"Dumbell"	"<i>University of Liverpool Library</i> (Liverpool, UK) Dumbell papers 10/46-52"
"747"	"0"	"BankEng"	"<i>Bank of England</i> (London, UK) Papers of Humphry Morice"
"748"	"0"	"BankEng,PBP"	"<i>Bank of England</i> (London, UK) Papers of Humphry Morice, Personal and Business Papers, vols. 7 and 8"
"749"	"0"	"Add.mss"	"<i>British Library, Additional Manuscripts</i> (London, UK)"
"750"	"0"	"LL"	"<i>House of Lords Record Office</i> (London, UK) Lloyds’ Lists, 1702-04"
"751"	"0"	"HLRO,MP,HL"	"<i>House of Lords Record Office</i> (London, UK) Main Papers, House of Lords, 1794-1800"
"752"	"0"	"ST"	"<i>Institute of Commonwealth Studies</i> (London, UK) Simon Taylor Archive"
"753"	"0"	"BroughamMss"	"<i>University of London, Senate House Library</i> (London, UK) Brougham manuscripts"
"754"	"0"	"JRL"	"<i>University of Manchester, John Rylands University Library</i> (Manchester, UK)"
"755"	"0"	"Rawl"	"<i>Bodleian Library</i> (Oxford, UK) Rawlinson mss, C745-747"
"756"	"0"	"B.E.Mss"	"<i>Rhodes House Library</i> (Oxford, UK) Anti-Slavery Papers, British Empire Manuscripts, s.22, folders G77-80"
"757"	"0"	"Bx.Mss"	"<i>Rhodes House Library</i> (Oxford, UK) Buxton manuscripts (Papers of Sir Thomas Fowell Buxton), British Empire Mss., s.444, vols. 17, 23-4, 26-34, 38-46"
"758"	"0"	"Spencer-Stanhope"	"<i>Sheffield Archives</i> (Sheffield, UK) Spencer-Stanhope Muniments"
"759"	"0"	"Berington acct bk"	"<i>Record Office</i> (Worcester, UK) Berington Family Collection, b705: 24/980, Account book of slaves, 1774-5 (Apollo)"
"760"	"0"	"CL"	"<i>University of Michigan, Clements Library</i> (Ann Arbor, Michigan, USA) Anti-Slavery Collection, I"
"761"	"0"	"Shelburne"	"<i>University of Michigan, Clements Library</i> (Ann Arbor, Michigan, USA) Shelburne manuscripts, vols. 43, 44"
"762"	"0"	"MSA, S117"	"<i>Maryland State Archives</i> (Annapolis, Maryland, USA) S117, Admiralty Court (Minutes), 1754-1782, Clerk’s daily record of court proceedings"
"728"	"0"	"\N"	"<i>Arquivo da Casa de Cadaval</i> (Muge, Portugal)"
"763"	"0"	"MSA, S204"	"<i>Maryland State Archives</i> (Annapolis, Maryland, USA) S204, Naval Officer (Port of Entry Record), 1742-1797, Listing of ships entering port in the Oxford, Patuxent, Potomac, and Annapolis districts"
"764"	"0"	"MSA, S205-1"	"<i>Maryland State Archives</i> (Annapolis, Maryland, USA) S205-1, Access no. 20,422-318/320, Naval Officer (General File), 1761-64, North Potomac, Vessel clearances, Account of Duties on Negroes, pitch, etc., 29 September 1761-29 September 1762"
"765"	"0"	"MSA, S517-9"	"<i>Maryland State Archives</i> (Annapolis, Maryland, USA) S517-9, Access no. 17,719-1, Chancery Court (Chancery Record), 1736-1738, 6, i, pp. 1-466"
"768"	"0"	"MSA, S1006"	"<i>Maryland State Archives</i> (Annapolis, Maryland, USA) S1006, Naval Officer (Ships Trading in Maryland), 1689-1694, Photostats of lists indicating vessel name, etc."
"769"	"0"	"Wanderer logbook"	"<i>Emory University, Robert W. Woodruff Library, Special Collections Department</i> (Atlanta, Georgia, USA) Mss 172, Wanderer (Ship) Records, Logbook of the yacht “Wanderer”"
"770"	"0"	"GSA,Clayton Papers"	"<i>Georgia State Archives</i> (Atlanta, Georgia, USA) Governor Clayton Papers, Slave ship papers (678.364.3710)"
"771"	"0"	"NARA, Atlanta"	"<i>National Archives Record Administration, Southeast Region</i> (Atlanta, Georgia, USA)"
"772"	"0"	"UVA,RobertCarter"	"<i>University of Virginia, Alderman Library</i> (Charlottesville, Virginia, USA) MSS 3807, Papers of Robert Carter, 1722-83"
"773"	"0"	"UVA,JCLCarterLetterbk"	"<i>University of Virginia, Alderman Library</i> (Charlottesville, Virginia, USA) MSS 4996, John, Charles and Landon Carter Letterbook, 1732-82"
"774"	"0"	"SC,Treasury"	"<i>South Carolina Department of Archives and History</i> (Columbia, South Carolina, USA) Duty Books of the Public Treasurer of South Carolina, Journals A-C, 1735-76"
"775"	"0"	"HCL,Britannia"	"<i>Harlan Crow Library</i> (Dallas, Texas, USA) Logbook of the “Britannia”"
"776"	"0"	"Duke,Ascention"	"<i>Duke University, Special Collections Library</i> (Durham, North Carolina, USA) Ascention ship papers, 1793"
"777"	"0"	"Beinecke,B5"	"<i>Hamilton College, Beinecke Library</i> (Hamilton, New York, USA) West Indies Collection, Book 569"
"778"	"0"	"Klein,Angola dataset"	"<i>University of Wisconsin Library</i> (Madison, Wisconsin, USA) Klein, Angola data-set, 1723-1771"
"779"	"0"	"Klein,Havana dataset"	"<i>University of Wisconsin Library</i> (Madison, Wisconsin, USA) Klein, Havana data-set, 1790-1820"
"780"	"0"	"Klein,Rio de Janeiro dataset 1"	"<i>University of Wisconsin Library</i> (Madison, Wisconsin, USA) Klein, Rio de Janeiro data-set, 1795-1811"
"781"	"0"	"Klein,Rio de Janeiro dataset 2"	"<i>University of Wisconsin Library</i> (Madison, Wisconsin, USA) Klein, Rio de Janeiro data-set, 1825-1830"
"782"	"0"	"Caulkins"	"<i>New London Historical Society</i> (New London, Connecticut, USA) F. M. Caulkins, mss “New London Marine 1760-1831”"
"783"	"0"	"HSA,JournalLogbookScotch"	"<i>Hispanic Society of America</i> (New York, New York, USA) “Journal and Logbook of an Anonymous Scotch Sailor held on his voyage from London to Jamaica, and From London to Madagascar and Buenos Ayres”"
"784"	"0"	"NYHS,OldNewYork,vol.9"	"<i>Hispanic Society of America</i> (New York, New York, USA) Francis, Old New York, vol. 9, “Deposition of a sailor”"
"154"	"1"	"Farley’s"	"<i>Felix Farley’s Bristol Journal</i>"
"785"	"0"	"NYHS,Misc microfilm, #5"	"<i>Hispanic Society of America</i> (New York, New York, USA) Miscellaneous microfilm, no. 5, “A Book of Trade For The Sloope Rhodde Island...Jan:ry 18, 1748/9”"
"786"	"0"	"NYHS,RufusKing"	"<i>Hispanic Society of America</i> (New York, New York, USA) Rufus King ms"
"787"	"0"	"NYHS,VanCortland,letterbk"	"<i>Hispanic Society of America</i> (New York, New York, USA) Van Cortland ms, Letterbook"
"788"	"0"	"NYHS,Vernon"	"<i>Hispanic Society of America</i> (New York, New York, USA) Vernon ms, boxes 1-2"
"789"	"0"	"NYPL,Cortlandt"	"<i>New York Public Library, Archives and Manuscripts</i> (New York, New York, USA) Van Cortlandt-Van Wyck family papers, 1667-1912"
"790"	"0"	"NYPL,Lawrance"	"<i>New York Public Library, Archives and Manuscripts</i> (New York, New York, USA) ZL-234, Log of the ship Lawrance, 1730-1731"
"791"	"0"	"NYPL,Hall"	"<i>New York Public Library, Archives and Manuscripts</i> (New York, New York, USA) ZL-262, Hugh Hall, Jr. diary, 1714-1717"
"792"	"0"	"NYPL,Louisa"	"<i>New York Public Library, Archives and Manuscripts</i> (New York, New York, USA) ZL-327, Log of the brig Louisa, 1796-1797"
"793"	"0"	"NHS"	"<i>Newport Historical Society</i> (Newport, Rhode Island, USA)"
"101"	"0"	"\N"	"<i>Institute of Commonwealth Studies</i> (London, UK)"
"794"	"0"	"Stewart Letterbooks"	"<i>Historical Society of Pennsylvania</i> (Philadelphia, Pennsylvania, USA) Charles Stewart Letterbooks"
"795"	"0"	"NARA, Philadelphia"	"<i>National Archives Record Administration, Mid Atlantic Region</i> (Philadelphia, Pennsylvania, USA)"
"796"	"0"	"RISA,vol.1"	"<i>Rhode Island State Archives</i> (Providence, Rhode Island, USA) Maritime Papers, Manifests-Import Cargoes, vol. 1, 1744-45, 1775-85"
"802"	"0"	"Kinkor"	"<i>Provincetown Museum</i> (Provincetown, Massachusetts, USA) The Whydah Project"
"803"	"0"	"YCVDWO"	"<i>Library of Virginia</i> (Richmond, Virginia, USA) York County, Virginia, Deeds, Wills, and Orders (microfilm)"
"804"	"0"	"VHS,CarterLetterbk"	"<i>Virginia Historical Society</i> (Richmond, Virginia, USA) Robert Carter Letterbook, 1728-30"
"805"	"0"	"FHL,Reel39554"	"<i>Family History Library</i> (Salt Lake City, Utah, USA) Reel 395554, “Petition of Eleanor Anderson to the Co of Trinity House, Trinity House Petitions, vol. 2”"
"806"	"0"	"FHL,Reel88762"	"<i>Family History Library</i> (Salt Lake City, Utah, USA) Reel 88762, “Surgeon William Williams probate”"
"807"	"0"	"Huntington,HM30206"	"<i>Huntington Library</i> (San Marino, California, USA) HM 30206, Thomas Dornin Letterbook (San Jacinto, 1860)"
"808"	"0"	"Huntington,FCSTP"	"<i>Huntington Library</i> (San Marino, California, USA) HM 43974-44028, French Clandestine Slave Trade (1822-28)"
"809"	"0"	"Banfield"	"<i>Huntington Library</i> (San Marino, California, USA) HM 57345, Memoirs of Joseph Banfield, Journal of a Life at Sea"
"810"	"0"	"Macaulay"	"<i>Huntington Library</i> (San Marino, California, USA) MY 1-1014, Papers of Zachary Macaulay (1793-1888)"
"811"	"0"	"Huntington,ST"	"<i>Huntington Library</i> (San Marino, California, USA) Slave Trade Series"
"812"	"0"	"Carroll Daybook"	"<i>Georgetown University Libraries, Special Collections</i> (Washington, DC, USA) Jesuit Provincial Archives, James Carroll Daybook (1714-21)"
"813"	"0"	"Dixon Account Book"	"<i>Library of Congress</i> (Washington, DC, USA) Papers of Edward Dixon, Account Book"
"814"	"0"	"H&B Letterbk"	"<i>Library of Congress</i> (Washington, DC, USA) Galloway-Maxcy-Markoe family papers, Higginson and Bird letterbook"
"815"	"0"	"LtoSofN"	"<i>National Archives</i> (Washington, DC, USA) RG45, M89A, Letters Received by the Secretary of the Navy From Commanding Officers of Squadrons, 1841-1886, Rolls 1-200"
"816"	"0"	"AGNU"	"<i>Archivo General de la Nación</i> (Montevideo, Uruguay)"
"1"	"0"	"\N"	"<i>Tribunal Judicial de Benguela</i> (Benguela, Angola) Maço 1"
"2"	"0"	"\N"	"<i>Arquivo Histórico Nacional de Angola</i> (Luanda, Angola) Caixas 134, 142, 148, 1359, 1602, 3723"
"3"	"0"	"\N"	"<i>Arquivo Histórico Nacional de Angola</i> (Luanda, Angola) Códices 8-1-59, 9/C-4-24, 9-1-50, 10-1-50, 12, 2571, 2574, 7182, A-3-6, B-12-2, B-14-1, B-14-3, C-8-4, C-9-3, C-9-4, C-12-2, C-12-3, C-13-1, C-16-1, C-16-2, D-1-4, D-1-5, D-3-3, D-7-1, E-1-1-E-1-3, E-1-5, E-2-1-2-4, E-3-1, E-3-4, E-4-2-E-4-4, E-17-2, E-19-5, E-20-21, E-20-3, E-20-4, E-20-5"
"4"	"0"	"\N"	"<i>Biblioteca Municipal de Luanda</i> (Luanda, Angola) Códices 6, 12, 17, 19, 27"
"5"	"0"	"\N"	"<i>University of Melbourne Archives</i> (Melbourne, Australia)"
"7"	"0"	"\N"	"<i>Universiteitsbibliotheek Gent</i> (Ghent, Belgium) MS679a, Logbook “Hof van Zeeland” (1732-34)"
"8"	"0"	"\N"	"<i>Arquivo Público Estadual Jordão Emerenciano</i> (Recife, Brazil)"
"9"	"0"	"\N"	"<i>Arquivo Geral da Cúria do Rio de Janeiro</i> (Rio de Janeiro, Brazil) Códice 57/3/7"
"10"	"0"	"\N"	"<i>Arquivo Histórico do Itamarary</i> (Rio de Janeiro, Brazil) Coleções Especiais"
"11"	"0"	"\N"	"<i>Arquivo Nacional</i> (Rio de Janeiro, Brazil) Caixas 419, 492"
"12"	"0"	"\N"	"<i>Arquivo Nacional</i> (Rio de Janeiro, Brazil) Códices 141, 143, 156, 157, 212, 242, 369, 537, 538, 1013, 1148"
"13"	"0"	"\N"	"<i>Biblioteca Nacional, Manuscritos</i> (Rio de Janeiro, Brazil) Cartas Alvulsas"
"14"	"0"	"\N"	"<i>Biblioteca Nacional, Manuscritos</i> (Rio de Janeiro, Brazil) Ms. 09,3,002, Livro de registro das portarias e ordens passadas pelos governadores e capitães gerais do Estado do Brasil (Bahia 1711-19)"
"15"	"0"	"\N"	"<i>Biblioteca Nacional, Manuscritos</i> (Rio de Janeiro, Brazil) Ms. I-25,02,027"
"16"	"0"	"\N"	"<i>Biblioteca Nacional, Manuscritos</i> (Rio de Janeiro, Brazil) Ms. 03,2,005, Cartas de Ofício (1704-23)"
"17"	"0"	"\N"	"<i>Instituto Histórico e Geográfico Brasileiro</i> (Rio de Janeiro, Brazil)"
"18"	"0"	"\N"	"<i>Arquivo do Convento de Santa Clara do Desterro</i> (Salvador da Bahia, Brazil) Caixa 3, Pasta Q"
"19"	"0"	"\N"	"<i>Arquivo Histórico Municipal de Salvador</i> (Salvador da Bahia, Brazil) Códices 2.6, 27.2-27.5, 27.7, 30.1, 56.2, 56.3, 178.1, 182.1"
"20"	"0"	"\N"	"<i>Arquivo Público do Estado da Bahia</i> (Salvador da Bahia, Brazil) Códices 437-439, 440, 443, 447, 449, 456, 626.1-626-3"
"21"	"0"	"\N"	"<i>Arquivo Público do Estado da Bahia</i> (Salvador da Bahia, Brazil) Maços 193, 195, 197, 201-22, 3176"
"22"	"0"	"\N"	"<i>Secretaria de Estado de Planejamento, Orçamento e Gestão</i> (São Luís do Maranhão, Brazil)"
"23"	"0"	"\N"	"<i>Archivo General de la Nación</i> (Bogotá, Colombia) Negros y Esclavos, Bolívar, Índice 146, núm. 002, año 1576. Carpeta 146, leg. 4, sig. SC43, fols. 289v-383v"
"24"	"0"	"\N"	"<i>Archivo Nacional de Cuba</i> (Havana, Cuba)"
"155"	"1"	"FP"	"<i>Flying Post</i>"
"156"	"1"	"GA"	"<i>General Advertizer</i>"
"25"	"0"	"\N"	"<i>Archives Nationales, Section d’Outre-mer</i> (Aix-en-Provence, France) COL-C6 1-3, Correspondance à l’arrivée reçue aux colonies (ca. 1664-1719)"
"26"	"0"	"\N"	"<i>Archives Nationales, Section d’Outre-mer</i> (Aix-en-Provence, France) COL-C8A 1-2, 4-8, 10, 12-18, Correspondance à l’arrivée reçue aux colonies (ca. 1663-1713)"
"817"	"0"	"\N"	"<i>Provincetown Museum</i> (Provincetown, Massachusetts, USA)"
"27"	"0"	"\N"	"<i>Archives Nationales, Section d’Outre-mer</i> (Aix-en-Provence, France) COL-C13A 40, Correspondance à l’arrivée reçue aux colonies (ca. 1758-1761)"
"28"	"0"	"\N"	"<i>Archives Nationales, Section d’Outre-mer</i> (Aix-en-Provence, France) COL-C14 3-4, Correspondance à l’arrivée reçue aux colonies (1692-1705)"
"29"	"0"	"\N"	"<i>Archives Nationales, Section d’Outre-mer</i> (Aix-en-Provence, France) COL-F2A 7, Colonies (ca. 1765-1790)"
"30"	"0"	"\N"	"<i>Archives Nationales, Section d’Outre-mer</i> (Aix-en-Provence, France) FM, DFC, XVI"
"31"	"0"	"\N"	"<i>Archives Charente-Maritime</i> (La Rochelle, France) B235, B5667, B5668, B5670, B5672, B5674-5681, B5684, B5685, B5694"
"32"	"0"	"\N"	"<i>Archives Départementales Loire-Atlantique</i> (Nantes, France) 120 J 329, 332-334"
"33"	"0"	"\N"	"<i>Archives Départementales Loire-Atlantique</i> (Nantes, France) B4479, B4480, B4545-4547, B4571-4576, B4642, B4643, B4645, B4703, B4704, B4722"
"34"	"0"	"\N"	"<i>Geheimes Staatsarchiv Preußischer Kulturbesitz</i> (Berlin, Germany)"
"35"	"0"	"\N"	"<i>Arquivo Histórico de Moçambique</i> (Maputo, Mozambique) Códices 11-419, 11-1749"
"36"	"0"	"\N"	"<i>Arquivo Histórico de Moçambique</i> (Maputo, Mozambique) Fundo do Século XVIII, VI. 53, 55, 57"
"37"	"0"	"\N"	"<i>Stadsarchief</i> (Amsterdam, Netherlands)"
"38"	"0"	"\N"	"<i>Nationaal Archief</i> (The Hague, Netherlands)"
"39"	"0"	"\N"	"<i>Rijksuniversiteit Leiden</i> (Leiden, Netherlands)"
"40"	"0"	"\N"	"<i>Zeeuws Archief</i> (Middelburg, Netherlands)"
"41"	"0"	"\N"	"<i>Gemeentearchief Rotterdam</i> (Rotterdam, Netherlands)"
"42"	"0"	"\N"	"<i>Calabar Museum</i> (Calabar, Nigeria) Logbook of SS Faith, and accompanying memo of John Whitford, March 8, 1853"
